dif_min,atraso_15,temporada_alta,periodo_dia
2.0,0.0,1.0,noche
21.0,1.0,1.0,noche
-8.0,0.0,1.0,noche
-6.0,0.0,1.0,noche
15.0,0.0,1.0,noche
133.0,1.0,1.0,noche
11.0,0.0,1.0,noche
13.0,0.0,1.0,tarde
-10.0,0.0,1.0,tarde
-4.0,0.0,1.0,tarde
32.0,1.0,1.0,noche
-1.0,0.0,1.0,mañana
-1.0,0.0,1.0,mañana
3.0,0.0,1.0,mañana
11.0,0.0,1.0,mañana
3.0,0.0,1.0,mañana
-3.0,0.0,1.0,mañana
-6.0,0.0,1.0,mañana
2.0,0.0,1.0,mañana
2.0,0.0,1.0,mañana
7.0,0.0,1.0,mañana
4.0,0.0,1.0,mañana
37.0,1.0,1.0,mañana
-5.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
4.0,0.0,1.0,mañana
14.0,0.0,1.0,mañana
34.0,1.0,1.0,mañana
0.0,0.0,1.0,mañana
-7.0,0.0,1.0,mañana
0.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
1.0,0.0,1.0,mañana
8.0,0.0,1.0,mañana
5.0,0.0,1.0,mañana
9.0,0.0,1.0,mañana
-4.0,0.0,1.0,mañana
8.0,0.0,1.0,mañana
2.0,0.0,1.0,mañana
-5.0,0.0,1.0,tarde
8.0,0.0,1.0,tarde
-1.0,0.0,1.0,tarde
11.0,0.0,1.0,tarde
2.0,0.0,1.0,tarde
16.0,1.0,1.0,tarde
4.0,0.0,1.0,tarde
-1.0,0.0,1.0,tarde
-1.0,0.0,1.0,tarde
5.0,0.0,1.0,tarde
0.0,0.0,1.0,tarde
22.0,1.0,1.0,tarde
32.0,1.0,1.0,tarde
12.0,0.0,1.0,tarde
16.0,1.0,1.0,tarde
12.0,0.0,1.0,tarde
9.0,0.0,1.0,mañana
6.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
6.0,0.0,1.0,mañana
7.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
1.0,0.0,1.0,mañana
10.0,0.0,1.0,mañana
-1.0,0.0,1.0,mañana
2.0,0.0,1.0,mañana
3.0,0.0,1.0,mañana
-1.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
2.0,0.0,1.0,mañana
6.0,0.0,1.0,mañana
11.0,0.0,1.0,mañana
11.0,0.0,1.0,mañana
-5.0,0.0,1.0,mañana
3.0,0.0,1.0,mañana
14.0,0.0,1.0,mañana
5.0,0.0,1.0,mañana
8.0,0.0,1.0,mañana
4.0,0.0,1.0,mañana
27.0,1.0,1.0,mañana
10.0,0.0,1.0,mañana
3.0,0.0,1.0,mañana
6.0,0.0,1.0,mañana
4.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
-2.0,0.0,1.0,tarde
3.0,0.0,1.0,mañana
-6.0,0.0,1.0,mañana
5.0,0.0,1.0,tarde
86.0,1.0,1.0,tarde
3.0,0.0,1.0,mañana
-9.0,0.0,1.0,tarde
-1.0,0.0,1.0,mañana
6.0,0.0,1.0,mañana
-3.0,0.0,1.0,tarde
0.0,0.0,1.0,mañana
-1.0,0.0,1.0,mañana
-1.0,0.0,1.0,mañana
-1.0,0.0,1.0,mañana
3.0,0.0,1.0,mañana
10.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
14.0,0.0,1.0,mañana
1.0,0.0,1.0,mañana
1.0,0.0,1.0,mañana
0.0,0.0,1.0,mañana
5.0,0.0,1.0,mañana
-4.0,0.0,1.0,mañana
39.0,1.0,1.0,mañana
0.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
27.0,1.0,1.0,mañana
1.0,0.0,1.0,mañana
38.0,1.0,1.0,mañana
2.0,0.0,1.0,mañana
-1.0,0.0,1.0,mañana
0.0,0.0,1.0,mañana
6.0,0.0,1.0,mañana
13.0,0.0,1.0,mañana
21.0,1.0,1.0,mañana
3.0,0.0,1.0,mañana
6.0,0.0,1.0,mañana
-3.0,0.0,1.0,mañana
0.0,0.0,1.0,tarde
5.0,0.0,1.0,tarde
1.0,0.0,1.0,tarde
4.0,0.0,1.0,tarde
-3.0,0.0,1.0,tarde
15.0,0.0,1.0,tarde
-2.0,0.0,1.0,tarde
-2.0,0.0,1.0,tarde
2.0,0.0,1.0,tarde
0.0,0.0,1.0,tarde
4.0,0.0,1.0,tarde
3.0,0.0,1.0,tarde
4.0,0.0,1.0,tarde
3.0,0.0,1.0,tarde
-3.0,0.0,1.0,tarde
-1.0,0.0,1.0,tarde
-6.0,0.0,1.0,tarde
7.0,0.0,1.0,tarde
-2.0,0.0,1.0,tarde
-3.0,0.0,1.0,tarde
2.0,0.0,1.0,tarde
29.0,1.0,1.0,tarde
-2.0,0.0,1.0,tarde
-1.0,0.0,1.0,tarde
1.0,0.0,1.0,tarde
10.0,0.0,1.0,tarde
6.0,0.0,1.0,tarde
19.0,1.0,1.0,tarde
-4.0,0.0,1.0,tarde
0.0,0.0,1.0,tarde
2.0,0.0,1.0,tarde
30.0,1.0,1.0,tarde
74.0,1.0,1.0,tarde
0.0,0.0,1.0,tarde
-1.0,0.0,1.0,tarde
-1.0,0.0,1.0,noche
-2.0,0.0,1.0,noche
-7.0,0.0,1.0,noche
8.0,0.0,1.0,noche
5.0,0.0,1.0,noche
-2.0,0.0,1.0,noche
-2.0,0.0,1.0,noche
2.0,0.0,1.0,noche
-4.0,0.0,1.0,noche
-5.0,0.0,1.0,noche
-3.0,0.0,1.0,noche
-2.0,0.0,1.0,noche
9.0,0.0,1.0,noche
4.0,0.0,1.0,noche
-6.0,0.0,1.0,noche
30.0,1.0,1.0,noche
9.0,0.0,1.0,noche
2.0,0.0,1.0,noche
20.0,1.0,1.0,noche
-1.0,0.0,1.0,noche
8.0,0.0,1.0,noche
8.0,0.0,1.0,noche
27.0,1.0,1.0,noche
6.0,0.0,1.0,noche
0.0,0.0,1.0,mañana
10.0,0.0,1.0,mañana
3.0,0.0,1.0,mañana
5.0,0.0,1.0,mañana
6.0,0.0,1.0,mañana
-6.0,0.0,1.0,mañana
0.0,0.0,1.0,mañana
-5.0,0.0,1.0,mañana
16.0,1.0,1.0,mañana
3.0,0.0,1.0,mañana
2.0,0.0,1.0,mañana
-3.0,0.0,1.0,mañana
11.0,0.0,1.0,mañana
-3.0,0.0,1.0,mañana
26.0,1.0,1.0,mañana
16.0,1.0,1.0,mañana
-1.0,0.0,1.0,mañana
0.0,0.0,1.0,mañana
2.0,0.0,1.0,mañana
8.0,0.0,1.0,mañana
-1.0,0.0,1.0,tarde
4.0,0.0,1.0,tarde
2.0,0.0,1.0,tarde
-1.0,0.0,1.0,tarde
22.0,1.0,1.0,tarde
-10.0,0.0,1.0,tarde
-4.0,0.0,1.0,tarde
4.0,0.0,1.0,tarde
22.0,1.0,1.0,tarde
0.0,0.0,1.0,tarde
7.0,0.0,1.0,tarde
3.0,0.0,1.0,tarde
-3.0,0.0,1.0,tarde
-2.0,0.0,1.0,tarde
7.0,0.0,1.0,tarde
8.0,0.0,1.0,tarde
18.0,1.0,1.0,tarde
1.0,0.0,1.0,tarde
14.0,0.0,1.0,tarde
-3.0,0.0,1.0,tarde
-3.0,0.0,1.0,tarde
17.0,1.0,1.0,tarde
15.0,0.0,1.0,tarde
4.0,0.0,1.0,tarde
27.0,1.0,1.0,tarde
-2.0,0.0,1.0,tarde
2.0,0.0,1.0,tarde
5.0,0.0,1.0,tarde
0.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
-1.0,0.0,1.0,mañana
-5.0,0.0,1.0,mañana
4.0,0.0,1.0,mañana
-4.0,0.0,1.0,mañana
-3.0,0.0,1.0,mañana
-4.0,0.0,1.0,mañana
1.0,0.0,1.0,mañana
-3.0,0.0,1.0,mañana
-1.0,0.0,1.0,mañana
17.0,1.0,1.0,mañana
1.0,0.0,1.0,mañana
-4.0,0.0,1.0,mañana
4.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
18.0,1.0,1.0,mañana
10.0,0.0,1.0,mañana
1.0,0.0,1.0,mañana
-4.0,0.0,1.0,mañana
6.0,0.0,1.0,mañana
5.0,0.0,1.0,mañana
-1.0,0.0,1.0,mañana
4.0,0.0,1.0,mañana
15.0,0.0,1.0,mañana
-1.0,0.0,1.0,mañana
-3.0,0.0,1.0,mañana
-3.0,0.0,1.0,tarde
-3.0,0.0,1.0,tarde
3.0,0.0,1.0,mañana
-3.0,0.0,1.0,tarde
-2.0,0.0,1.0,tarde
-2.0,0.0,1.0,tarde
9.0,0.0,1.0,tarde
-4.0,0.0,1.0,tarde
-1.0,0.0,1.0,tarde
7.0,0.0,1.0,mañana
-4.0,0.0,1.0,tarde
4.0,0.0,1.0,tarde
-8.0,0.0,1.0,tarde
2.0,0.0,1.0,tarde
-3.0,0.0,1.0,tarde
9.0,0.0,1.0,tarde
4.0,0.0,1.0,mañana
10.0,0.0,1.0,tarde
-7.0,0.0,1.0,tarde
3.0,0.0,1.0,tarde
-3.0,0.0,1.0,tarde
3.0,0.0,1.0,tarde
5.0,0.0,1.0,tarde
3.0,0.0,1.0,mañana
-3.0,0.0,1.0,tarde
-2.0,0.0,1.0,tarde
4.0,0.0,1.0,tarde
5.0,0.0,1.0,tarde
4.0,0.0,1.0,tarde
0.0,0.0,1.0,tarde
-1.0,0.0,1.0,tarde
-1.0,0.0,1.0,tarde
6.0,0.0,1.0,tarde
-1.0,0.0,1.0,tarde
-6.0,0.0,1.0,tarde
-7.0,0.0,1.0,tarde
0.0,0.0,1.0,tarde
2.0,0.0,1.0,tarde
5.0,0.0,1.0,tarde
14.0,0.0,1.0,tarde
2.0,0.0,1.0,tarde
-2.0,0.0,1.0,tarde
0.0,0.0,1.0,tarde
-5.0,0.0,1.0,tarde
-4.0,0.0,1.0,tarde
8.0,0.0,1.0,tarde
3.0,0.0,1.0,tarde
-1.0,0.0,1.0,tarde
-5.0,0.0,1.0,tarde
1.0,0.0,1.0,tarde
38.0,1.0,1.0,tarde
34.0,1.0,1.0,tarde
10.0,0.0,1.0,tarde
6.0,0.0,1.0,tarde
-1.0,0.0,1.0,tarde
0.0,0.0,1.0,tarde
-4.0,0.0,1.0,mañana
11.0,0.0,1.0,mañana
0.0,0.0,1.0,mañana
-1.0,0.0,1.0,mañana
1.0,0.0,1.0,mañana
-3.0,0.0,1.0,mañana
-6.0,0.0,1.0,mañana
0.0,0.0,1.0,mañana
3.0,0.0,1.0,mañana
1.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
0.0,0.0,1.0,mañana
0.0,0.0,1.0,mañana
4.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
1.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
0.0,0.0,1.0,mañana
1.0,0.0,1.0,mañana
8.0,0.0,1.0,mañana
5.0,0.0,1.0,mañana
1.0,0.0,1.0,mañana
5.0,0.0,1.0,mañana
147.0,1.0,1.0,mañana
5.0,0.0,1.0,mañana
-7.0,0.0,1.0,noche
3.0,0.0,1.0,noche
-1.0,0.0,1.0,noche
-5.0,0.0,1.0,noche
-6.0,0.0,1.0,noche
-1.0,0.0,1.0,noche
15.0,0.0,1.0,noche
3.0,0.0,1.0,noche
0.0,0.0,1.0,noche
-5.0,0.0,1.0,noche
133.0,1.0,1.0,noche
8.0,0.0,1.0,noche
20.0,1.0,1.0,noche
-3.0,0.0,1.0,noche
27.0,1.0,1.0,noche
28.0,1.0,1.0,noche
-4.0,0.0,1.0,noche
2.0,0.0,1.0,noche
-3.0,0.0,1.0,noche
-2.0,0.0,1.0,noche
-2.0,0.0,1.0,noche
-5.0,0.0,1.0,noche
9.0,0.0,1.0,noche
18.0,1.0,1.0,noche
-3.0,0.0,1.0,noche
6.0,0.0,1.0,noche
13.0,0.0,1.0,noche
-1.0,0.0,1.0,noche
0.0,0.0,1.0,mañana
5.0,0.0,1.0,mañana
7.0,0.0,1.0,mañana
-5.0,0.0,1.0,mañana
-1.0,0.0,1.0,mañana
2.0,0.0,1.0,mañana
13.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
-6.0,0.0,1.0,mañana
-4.0,0.0,1.0,mañana
6.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
2.0,0.0,1.0,mañana
3.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
-1.0,0.0,1.0,mañana
4.0,0.0,1.0,mañana
0.0,0.0,1.0,mañana
-1.0,0.0,1.0,mañana
-1.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
4.0,0.0,1.0,mañana
17.0,1.0,1.0,mañana
9.0,0.0,1.0,mañana
43.0,1.0,1.0,mañana
-1.0,0.0,1.0,mañana
37.0,1.0,1.0,mañana
5.0,0.0,1.0,mañana
-1.0,0.0,1.0,tarde
-3.0,0.0,1.0,tarde
0.0,0.0,1.0,tarde
-1.0,0.0,1.0,tarde
-2.0,0.0,1.0,tarde
0.0,0.0,1.0,tarde
-5.0,0.0,1.0,tarde
-2.0,0.0,1.0,tarde
8.0,0.0,1.0,tarde
-2.0,0.0,1.0,tarde
-4.0,0.0,1.0,tarde
-10.0,0.0,1.0,tarde
0.0,0.0,1.0,tarde
-2.0,0.0,1.0,tarde
-1.0,0.0,1.0,tarde
6.0,0.0,1.0,tarde
-2.0,0.0,1.0,tarde
-1.0,0.0,1.0,tarde
68.0,1.0,1.0,tarde
11.0,0.0,1.0,tarde
-2.0,0.0,1.0,tarde
8.0,0.0,1.0,tarde
1.0,0.0,1.0,tarde
41.0,1.0,1.0,tarde
-1.0,0.0,1.0,tarde
-3.0,0.0,1.0,tarde
1.0,0.0,1.0,tarde
-1.0,0.0,1.0,tarde
1.0,0.0,1.0,tarde
-3.0,0.0,1.0,tarde
12.0,0.0,1.0,tarde
19.0,1.0,1.0,noche
7.0,0.0,1.0,tarde
0.0,0.0,1.0,tarde
4.0,0.0,1.0,tarde
6.0,0.0,1.0,noche
0.0,0.0,1.0,tarde
8.0,0.0,1.0,tarde
-2.0,0.0,1.0,tarde
1.0,0.0,1.0,noche
10.0,0.0,1.0,tarde
9.0,0.0,1.0,tarde
-5.0,0.0,1.0,tarde
18.0,1.0,1.0,noche
-3.0,0.0,1.0,mañana
-3.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
-6.0,0.0,1.0,mañana
18.0,1.0,1.0,tarde
-1.0,0.0,1.0,mañana
-3.0,0.0,1.0,mañana
-3.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
5.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
3.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
-5.0,0.0,1.0,mañana
-6.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
5.0,0.0,1.0,mañana
1.0,0.0,1.0,mañana
0.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
8.0,0.0,1.0,mañana
-1.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
5.0,0.0,1.0,mañana
1.0,0.0,1.0,mañana
11.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
6.0,0.0,1.0,mañana
3.0,0.0,1.0,tarde
8.0,0.0,1.0,tarde
-2.0,0.0,1.0,tarde
5.0,0.0,1.0,tarde
-3.0,0.0,1.0,tarde
3.0,0.0,1.0,tarde
3.0,0.0,1.0,tarde
-1.0,0.0,1.0,tarde
7.0,0.0,1.0,tarde
-2.0,0.0,1.0,tarde
7.0,0.0,1.0,tarde
-1.0,0.0,1.0,tarde
-3.0,0.0,1.0,tarde
0.0,0.0,1.0,tarde
34.0,1.0,1.0,tarde
7.0,0.0,1.0,tarde
5.0,0.0,1.0,tarde
0.0,0.0,1.0,tarde
15.0,0.0,1.0,tarde
8.0,0.0,1.0,tarde
11.0,0.0,1.0,tarde
7.0,0.0,1.0,tarde
30.0,1.0,1.0,tarde
10.0,0.0,1.0,tarde
-3.0,0.0,1.0,mañana
12.0,0.0,1.0,mañana
-5.0,0.0,1.0,mañana
3.0,0.0,1.0,mañana
5.0,0.0,1.0,mañana
3.0,0.0,1.0,mañana
-1.0,0.0,1.0,mañana
6.0,0.0,1.0,mañana
3.0,0.0,1.0,mañana
0.0,0.0,1.0,mañana
6.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
-1.0,0.0,1.0,mañana
-5.0,0.0,1.0,mañana
-3.0,0.0,1.0,mañana
-1.0,0.0,1.0,mañana
3.0,0.0,1.0,mañana
-1.0,0.0,1.0,mañana
-3.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
14.0,0.0,1.0,mañana
3.0,0.0,1.0,mañana
5.0,0.0,1.0,mañana
3.0,0.0,1.0,mañana
21.0,1.0,1.0,mañana
4.0,0.0,1.0,mañana
18.0,1.0,1.0,mañana
-2.0,0.0,1.0,mañana
3.0,0.0,1.0,mañana
9.0,0.0,1.0,mañana
-1.0,0.0,1.0,mañana
-6.0,0.0,1.0,mañana
-1.0,0.0,1.0,tarde
6.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
-4.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
147.0,1.0,1.0,tarde
-2.0,0.0,1.0,mañana
11.0,0.0,1.0,tarde
20.0,1.0,1.0,tarde
4.0,0.0,1.0,mañana
24.0,1.0,1.0,tarde
10.0,0.0,1.0,mañana
9.0,0.0,1.0,mañana
-3.0,0.0,1.0,mañana
-1.0,0.0,1.0,tarde
-2.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
5.0,0.0,1.0,mañana
11.0,0.0,1.0,mañana
12.0,0.0,1.0,mañana
11.0,0.0,1.0,mañana
1.0,0.0,1.0,tarde
3.0,0.0,1.0,mañana
1.0,0.0,1.0,mañana
0.0,0.0,1.0,tarde
-3.0,0.0,1.0,tarde
-5.0,0.0,1.0,tarde
-4.0,0.0,1.0,tarde
-4.0,0.0,1.0,tarde
-3.0,0.0,1.0,tarde
-2.0,0.0,1.0,tarde
3.0,0.0,1.0,tarde
-9.0,0.0,1.0,tarde
-3.0,0.0,1.0,tarde
26.0,1.0,1.0,tarde
-2.0,0.0,1.0,tarde
9.0,0.0,1.0,tarde
-4.0,0.0,1.0,tarde
-3.0,0.0,1.0,tarde
15.0,0.0,1.0,tarde
8.0,0.0,1.0,tarde
-3.0,0.0,1.0,tarde
7.0,0.0,1.0,tarde
-1.0,0.0,1.0,tarde
0.0,0.0,1.0,tarde
4.0,0.0,1.0,tarde
-5.0,0.0,1.0,tarde
1.0,0.0,1.0,tarde
-2.0,0.0,1.0,tarde
5.0,0.0,1.0,tarde
1.0,0.0,1.0,tarde
-2.0,0.0,1.0,tarde
-6.0,0.0,1.0,tarde
1.0,0.0,1.0,tarde
-6.0,0.0,1.0,tarde
-4.0,0.0,1.0,tarde
17.0,1.0,1.0,tarde
-9.0,0.0,1.0,tarde
1.0,0.0,1.0,tarde
8.0,0.0,1.0,tarde
1.0,0.0,1.0,tarde
1.0,0.0,1.0,tarde
-9.0,0.0,1.0,tarde
5.0,0.0,1.0,tarde
-1.0,0.0,1.0,tarde
39.0,1.0,1.0,tarde
3.0,0.0,1.0,tarde
5.0,0.0,1.0,tarde
-5.0,0.0,1.0,tarde
7.0,0.0,1.0,tarde
18.0,1.0,1.0,tarde
12.0,0.0,1.0,tarde
-1.0,0.0,1.0,noche
-1.0,0.0,1.0,noche
8.0,0.0,1.0,noche
-7.0,0.0,1.0,noche
21.0,1.0,1.0,noche
-4.0,0.0,1.0,noche
4.0,0.0,1.0,noche
-5.0,0.0,1.0,noche
0.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
1.0,0.0,1.0,mañana
-4.0,0.0,1.0,mañana
-1.0,0.0,1.0,mañana
-3.0,0.0,1.0,mañana
0.0,0.0,1.0,mañana
6.0,0.0,1.0,mañana
-3.0,0.0,1.0,mañana
-4.0,0.0,1.0,mañana
-1.0,0.0,1.0,mañana
-5.0,0.0,1.0,mañana
-3.0,0.0,1.0,mañana
1.0,0.0,1.0,mañana
26.0,1.0,1.0,mañana
3.0,0.0,1.0,mañana
-5.0,0.0,1.0,mañana
16.0,1.0,1.0,mañana
0.0,0.0,1.0,mañana
-7.0,0.0,1.0,mañana
6.0,0.0,1.0,mañana
10.0,0.0,1.0,mañana
12.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
-1.0,0.0,1.0,mañana
0.0,0.0,1.0,mañana
-3.0,0.0,1.0,mañana
12.0,0.0,1.0,mañana
-3.0,0.0,1.0,mañana
-4.0,0.0,1.0,mañana
-1.0,0.0,1.0,mañana
7.0,0.0,1.0,mañana
-5.0,0.0,1.0,mañana
-1.0,0.0,1.0,mañana
0.0,0.0,1.0,mañana
-3.0,0.0,1.0,mañana
-3.0,0.0,1.0,mañana
-3.0,0.0,1.0,mañana
3.0,0.0,1.0,mañana
40.0,1.0,1.0,mañana
0.0,0.0,1.0,mañana
0.0,0.0,1.0,mañana
3.0,0.0,1.0,mañana
-1.0,0.0,1.0,mañana
-8.0,0.0,1.0,mañana
22.0,1.0,1.0,mañana
30.0,1.0,1.0,mañana
3.0,0.0,1.0,mañana
0.0,0.0,1.0,mañana
-6.0,0.0,1.0,mañana
10.0,0.0,1.0,mañana
1.0,0.0,1.0,tarde
8.0,0.0,1.0,tarde
0.0,0.0,1.0,tarde
-3.0,0.0,1.0,tarde
3.0,0.0,1.0,tarde
-7.0,0.0,1.0,mañana
-4.0,0.0,1.0,tarde
17.0,1.0,1.0,tarde
-4.0,0.0,1.0,tarde
9.0,0.0,1.0,tarde
-2.0,0.0,1.0,tarde
4.0,0.0,1.0,tarde
-7.0,0.0,1.0,mañana
0.0,0.0,1.0,tarde
-4.0,0.0,1.0,tarde
0.0,0.0,1.0,tarde
65.0,1.0,1.0,tarde
24.0,1.0,1.0,tarde
-2.0,0.0,1.0,tarde
-2.0,0.0,1.0,tarde
-3.0,0.0,1.0,tarde
0.0,0.0,1.0,tarde
5.0,0.0,1.0,tarde
15.0,0.0,1.0,tarde
-1.0,0.0,1.0,tarde
3.0,0.0,1.0,tarde
4.0,0.0,1.0,tarde
-1.0,0.0,1.0,tarde
-2.0,0.0,1.0,tarde
-1.0,0.0,1.0,tarde
6.0,0.0,1.0,tarde
3.0,0.0,1.0,tarde
-2.0,0.0,1.0,tarde
1.0,0.0,1.0,tarde
3.0,0.0,1.0,tarde
6.0,0.0,1.0,tarde
9.0,0.0,1.0,tarde
5.0,0.0,1.0,tarde
-8.0,0.0,1.0,tarde
-3.0,0.0,1.0,tarde
-2.0,0.0,1.0,tarde
0.0,0.0,1.0,tarde
147.0,1.0,1.0,tarde
0.0,0.0,1.0,tarde
9.0,0.0,1.0,tarde
-1.0,0.0,1.0,tarde
52.0,1.0,1.0,tarde
1.0,0.0,1.0,tarde
-6.0,0.0,1.0,tarde
5.0,0.0,1.0,tarde
5.0,0.0,1.0,tarde
11.0,0.0,1.0,tarde
0.0,0.0,1.0,tarde
4.0,0.0,1.0,tarde
2.0,0.0,1.0,tarde
0.0,0.0,1.0,tarde
2.0,0.0,1.0,tarde
8.0,0.0,1.0,noche
0.0,0.0,1.0,tarde
3.0,0.0,1.0,tarde
0.0,0.0,1.0,tarde
0.0,0.0,1.0,tarde
4.0,0.0,1.0,tarde
9.0,0.0,1.0,noche
18.0,1.0,1.0,noche
5.0,0.0,1.0,noche
0.0,0.0,1.0,tarde
-3.0,0.0,1.0,tarde
2.0,0.0,1.0,tarde
74.0,1.0,1.0,noche
35.0,1.0,1.0,noche
6.0,0.0,1.0,noche
7.0,0.0,1.0,tarde
-3.0,0.0,1.0,tarde
48.0,1.0,1.0,noche
7.0,0.0,1.0,noche
0.0,0.0,1.0,tarde
24.0,1.0,1.0,noche
1.0,0.0,1.0,tarde
-3.0,0.0,1.0,tarde
-3.0,0.0,1.0,noche
8.0,0.0,1.0,noche
-2.0,0.0,1.0,noche
2.0,0.0,1.0,tarde
49.0,1.0,1.0,noche
2.0,0.0,1.0,tarde
-6.0,0.0,1.0,noche
34.0,1.0,1.0,noche
-4.0,0.0,1.0,mañana
-6.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
-9.0,0.0,1.0,mañana
-3.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
-7.0,0.0,1.0,mañana
-8.0,0.0,1.0,mañana
-3.0,0.0,1.0,mañana
8.0,0.0,1.0,mañana
0.0,0.0,1.0,mañana
8.0,0.0,1.0,mañana
23.0,1.0,1.0,mañana
-2.0,0.0,1.0,mañana
-1.0,0.0,1.0,mañana
-8.0,0.0,1.0,mañana
17.0,1.0,1.0,mañana
6.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
1.0,0.0,1.0,mañana
4.0,0.0,1.0,mañana
0.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
-4.0,0.0,1.0,mañana
-1.0,0.0,1.0,mañana
1.0,0.0,1.0,mañana
-1.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
-4.0,0.0,1.0,mañana
10.0,0.0,1.0,mañana
1.0,0.0,1.0,mañana
-5.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
12.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
2.0,0.0,1.0,mañana
-4.0,0.0,1.0,mañana
3.0,0.0,1.0,mañana
0.0,0.0,1.0,mañana
-3.0,0.0,1.0,mañana
16.0,1.0,1.0,mañana
-1.0,0.0,1.0,mañana
-1.0,0.0,1.0,mañana
2.0,0.0,1.0,mañana
4.0,0.0,1.0,mañana
-5.0,0.0,1.0,mañana
1.0,0.0,1.0,mañana
7.0,0.0,1.0,mañana
9.0,0.0,1.0,mañana
6.0,0.0,1.0,mañana
5.0,0.0,1.0,mañana
14.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
4.0,0.0,1.0,mañana
7.0,0.0,1.0,mañana
-2.0,0.0,1.0,mañana
5.0,0.0,1.0,tarde
0.0,0.0,1.0,tarde
16.0,1.0,1.0,tarde
12.0,0.0,1.0,tarde
-5.0,0.0,1.0,tarde
1.0,0.0,1.0,tarde
-4.0,0.0,1.0,tarde
4.0,0.0,1.0,tarde
7.0,0.0,1.0,tarde
9.0,0.0,1.0,tarde
1.0,0.0,1.0,tarde
2.0,0.0,1.0,tarde
2.0,0.0,1.0,tarde
17.0,1.0,1.0,tarde
5.0,0.0,1.0,tarde
1.0,0.0,1.0,tarde
1.0,0.0,1.0,tarde
8.0,0.0,1.0,tarde
22.0,1.0,1.0,tarde
3.0,0.0,1.0,tarde
2.0,0.0,1.0,tarde
44.0,1.0,1.0,tarde
7.0,0.0,1.0,tarde
-3.0,0.0,1.0,tarde
11.0,0.0,1.0,noche
2.0,0.0,1.0,tarde
-1.0,0.0,1.0,tarde
10.0,0.0,1.0,noche
-1.0,0.0,1.0,noche
3.0,0.0,1.0,tarde
0.0,0.0,1.0,tarde
7.0,0.0,1.0,tarde
-2.0,0.0,1.0,noche
7.0,0.0,1.0,tarde
-1.0,0.0,1.0,tarde
2.0,0.0,1.0,tarde
-4.0,0.0,1.0,noche
47.0,1.0,1.0,noche
16.0,1.0,1.0,tarde
0.0,0.0,1.0,noche
-8.0,0.0,1.0,noche
1.0,0.0,1.0,noche
-1.0,0.0,1.0,noche
18.0,1.0,1.0,noche
-3.0,0.0,1.0,noche
11.0,0.0,1.0,noche
0.0,0.0,1.0,noche
-4.0,0.0,1.0,noche
22.0,1.0,1.0,noche
41.0,1.0,1.0,noche
36.0,1.0,1.0,noche
-1.0,0.0,1.0,noche
19.0,1.0,1.0,noche
-4.0,0.0,1.0,noche
8.0,0.0,1.0,noche
5.0,0.0,1.0,noche
-3.0,0.0,1.0,noche
-2.0,0.0,1.0,noche
